id,api_id,detail,fastest_lap_rank,grid,is_classified,is_eligible_for_points,laps_completed,points,position,round_entry_id,session_id,status,time
46381,sessionentry_SpZyAli5,Retired,20,19,f,t,5,0,19,26558,4688,11,00:11:00.351
46382,sessionentry_pXoV6ZuK,,,,t,t,,,20,26558,4689,,
46383,sessionentry_O9dCcOLc,Disqualified,10,6,t,t,44,0,20,26559,4688,20,01:19:57.04
46384,sessionentry_1WeK18lb,,,,t,t,,,7,26559,4689,,
46385,sessionentry_Dc52oTCd,,,,t,t,,,3,26559,4690,,
46386,sessionentry_Oi2byWek,,,,t,t,,,7,26559,4691,,
46387,sessionentry_HKkc1dCB,Finished,1,1,t,t,72,26,1,26560,4695,0,01:30:45.519
46388,sessionentry_5OxyF2U0,,,,t,t,,,6,26560,4696,,
46389,sessionentry_sWUvDxpv,,,,t,t,,,1,26560,4697,,
46390,sessionentry_3pRie0Ue,,,,t,t,,,1,26560,4698,,
46391,sessionentry_jSWkvfU2,Finished,9,2,t,t,72,18,2,26561,4695,0,01:31:08.415
46392,sessionentry_RGi2NtsE,,,,t,t,,,7,26561,4696,,
46393,sessionentry_J30qFxBS,,,,t,t,,,7,26561,4697,,
46394,sessionentry_Pok9QoLL,,,,t,t,,,2,26561,4698,,
46395,sessionentry_svJgokG6,Finished,7,6,t,t,72,15,3,26562,4695,0,01:31:10.958
46396,sessionentry_lku6sEuq,,,,t,t,,,4,26562,4696,,
46397,sessionentry_pcZhFumV,,,,t,t,,,6,26562,4697,,
46398,sessionentry_5LuxKhl8,,,,t,t,,,6,26562,4698,,
46399,sessionentry_9qeYZZXm,Finished,5,3,t,t,72,12,4,26563,4695,0,01:31:12.856
46400,sessionentry_NFdilv7n,,,,t,t,,,10,26563,4696,,
46401,sessionentry_wQ3Q8Z8b,,,,t,t,,,2,26563,4697,,
46402,sessionentry_fJxGvIlY,,,,t,t,,,3,26563,4698,,
46403,sessionentry_K0P5EjYT,Finished,4,10,t,t,72,10,5,26564,4695,0,01:31:17.656
46404,sessionentry_SiJz9p2G,,,,t,t,,,3,26564,4696,,
46405,sessionentry_bhlXqpLw,,,,t,t,,,10,26564,4697,,
46406,sessionentry_xxTU8ZNt,Finished,8,5,t,t,72,8,6,26565,4695,0,01:31:25.061
46407,sessionentry_2kS08E6F,,,,t,t,,,1,26565,4696,,
46408,sessionentry_vkEq5731,,,,t,t,,,5,26565,4697,,
46409,sessionentry_D8wnFJjE,,,,t,t,,,5,26565,4698,,
46410,sessionentry_NkwFmeM3,Finished,3,4,t,t,72,6,7,26566,4695,0,01:31:30.136
46411,sessionentry_XZuXepjf,,,,t,t,,,2,26566,4696,,
46412,sessionentry_xyHrxPOm,,,,t,t,,,3,26566,4697,,
46413,sessionentry_Ojat12qf,,,,t,t,,,4,26566,4698,,
46414,sessionentry_gBGa4r2c,Finished,2,14,t,t,72,4,8,26567,4695,0,01:31:35.118
46415,sessionentry_u9UcSiqp,,,,t,t,,,5,26567,4696,,
46416,sessionentry_j5H6eNZn,,,,t,t,,,11,26567,4697,,
46417,sessionentry_OF3PMbAf,Lapped,11,9,t,t,71,2,9,26568,4695,1,01:30:54.123
46418,sessionentry_4YQ8mEzg,,,,t,t,,,13,26568,4696,,
46419,sessionentry_DMLDMyCk,,,,t,t,,,8,26568,4697,,
46420,sessionentry_5dET1Nl1,,,,t,t,,,9,26568,4698,,
46421,sessionentry_VP3Lt4oY,Lapped,10,7,t,t,71,1,10,26569,4695,1,01:30:59.052
46422,sessionentry_mZZD51Tv,,,,t,t,,,8,26569,4696,,
46423,sessionentry_dcFwwpas,,,,t,t,,,9,26569,4697,,
46424,sessionentry_hfV9CAzU,,,,t,t,,,7,26569,4698,,
46425,sessionentry_UOzoDfiz,Lapped,18,12,t,t,71,0,11,26570,4695,1,01:31:04.733
46426,sessionentry_qVpmLP5z,,,,t,t,,,14,26570,4696,,
46427,sessionentry_wroiPxg4,,,,t,t,,,13,26570,4697,,
46428,sessionentry_UMNdlXGo,Lapped,13,13,t,t,71,0,12,26571,4695,1,01:31:06.586
46429,sessionentry_iVbDJYPV,,,,t,t,,,15,26571,4696,,
46430,sessionentry_Ony0TDU8,Lapped,14,8,t,t,71,0,13,26572,4695,1,01:31:11.231
46431,sessionentry_iJZ28Juk,,,,t,t,,,9,26572,4696,,
46432,sessionentry_Pqety8FL,,,,t,t,,,4,26572,4697,,
46433,sessionentry_UsGAkHwj,,,,t,t,,,8,26572,4698,,
46434,sessionentry_VKXQ3rzc,Lapped,6,19,t,t,71,0,14,26573,4695,1,01:31:26.23
46435,sessionentry_nw98s8vk,,,,f,t,,,19,26573,4696,,
46436,sessionentry_0mj5zxid,Lapped,15,15,t,t,71,0,15,26574,4695,1,01:31:32.397
46437,sessionentry_QmPp870p,,,,t,t,,,16,26574,4696,,
46438,sessionentry_rh0kkQ0Y,Lapped,16,18,t,t,71,0,16,26575,4695,1,01:31:50.058
46439,sessionentry_Sb23Jn3s,,,,,t,,,20,26575,4696,,
46440,sessionentry_fZ9oF3Ms,Lapped,17,11,t,t,71,0,17,26576,4695,1,01:31:50.665
46441,sessionentry_0i4FOYLq,,,,t,t,,,11,26576,4696,,
46442,sessionentry_fQcVufTB,,,,t,t,,,12,26576,4697,,
46443,sessionentry_YqS6t3hM,Lapped,12,20,t,t,71,0,18,26577,4695,1,01:31:51.226
46444,sessionentry_9TzQ4pT6,,,,t,t,,,12,26577,4696,,
46445,sessionentry_YaQOBeVf,,,,t,t,,,14,26577,4697,,
46446,sessionentry_pHMnjJXP,Lapped,20,16,t,t,70,0,19,26578,4695,1,01:30:48.767
46447,sessionentry_ewZfz8DL,,,,t,t,,,17,26578,4696,,
46448,sessionentry_awVUVXwq,Lapped,19,17,t,t,70,0,20,26579,4695,1,01:31:21.538
46449,sessionentry_E4opN3Wx,,,,t,t,,,18,26579,4696,,
46450,sessionentry_myRzgDiI,Finished,10,4,t,t,53,25,1,26580,4702,0,01:14:40.727
46451,sessionentry_AvSdReTa,,,,t,t,,,2,26580,4703,,
46452,sessionentry_p77ww3Zf,,,,t,t,,,7,26580,4704,,
46453,sessionentry_t3nceaAp,,,,t,t,,,4,26580,4705,,
46454,sessionentry_lXhgahpw,Finished,4,2,t,t,53,18,2,26581,4702,0,01:14:43.391
46455,sessionentry_yMBRf5w2,,,,t,t,,,3,26581,4703,,
46456,sessionentry_VvETcWP9,,,,t,t,,,5,26581,4704,,
46457,sessionentry_CgRfOgGz,,,,t,t,,,2,26581,4705,,
46458,sessionentry_yR7Q5eY5,Finished,1,1,t,t,53,16,3,26582,4702,0,01:14:46.88
46459,sessionentry_eec54S8p,,,,t,t,,,1,26582,4703,,
46460,sessionentry_Rbdn7Dxk,,,,t,t,,,3,26582,4704,,
46461,sessionentry_tFX7FUv2,,,,t,t,,,1,26582,4705,,
46462,sessionentry_YajQeEQ1,Finished,9,5,t,t,53,12,4,26583,4702,0,01:14:56.348
46463,sessionentry_VSLGOwPp,,,,t,t,,,4,26583,4703,,
46464,sessionentry_Yv37fKHP,,,,t,t,,,4,26583,4704,,
46465,sessionentry_Lq99hf7V,,,,t,t,,,5,26583,4705,,
46466,sessionentry_DEc1tFmT,Finished,2,6,t,t,53,10,5,26584,4702,0,01:15:03.547
46467,sessionentry_YGEpS6uu,,,,t,t,,,7,26584,4703,,
46468,sessionentry_EBM7wHCo,,,,t,t,,,1,26584,4704,,
46469,sessionentry_LtN5zdDu,,,,t,t,,,6,26584,4705,,
46470,sessionentry_EEES2ZZf,Finished,3,7,t,t,53,8,6,26585,4702,0,01:15:18.659
46471,sessionentry_cJYjGb0J,,,,t,t,,,6,26585,4703,,
46472,sessionentry_9JxwDwBs,,,,t,t,,,2,26585,4704,,
46473,sessionentry_dV4WPTEF,,,,t,t,,,7,26585,4705,,
46474,sessionentry_e0dxCXBu,Finished,5,3,t,t,53,6,7,26586,4702,0,01:15:20.442
46475,sessionentry_eo5Svj3r,,,,t,t,,,5,26586,4703,,
46476,sessionentry_ljTVmWaC,,,,t,t,,,6,26586,4704,,
46477,sessionentry_XWVtZyQt,,,,t,t,,,3,26586,4705,,
46478,sessionentry_y11lbOsj,Finished,8,8,t,t,53,4,8,26587,4702,0,01:15:34.875
46479,sessionentry_xlhfhBxn,,,,t,t,,,9,26587,4703,,
46480,sessionentry_9hGSuHdl,,,,t,t,,,8,26587,4704,,
46481,sessionentry_kFe5t6JI,,,,t,t,,,8,26587,4705,,
46482,sessionentry_j2LltUyY,Finished,16,9,t,t,53,2,9,26588,4702,0,01:15:48.183
46483,sessionentry_657j0Qga,,,,t,t,,,8,26588,4703,,
46484,sessionentry_lIz0eUIu,,,,t,t,,,9,26588,4704,,
46485,sessionentry_PJHJVwXG,,,,t,t,,,9,26588,4705,,
46486,sessionentry_bkfKPKYG,Finished,12,13,t,t,53,1,10,26589,4702,0,01:15:49.029
46487,sessionentry_biac8TfM,,,,t,t,,,14,26589,4703,,
46488,sessionentry_Nd9rtd5e,,,,t,t,,,13,26589,4704,,
46489,sessionentry_iGns8R43,Finished,7,11,t,t,53,0,11,26590,4702,0,01:15:49.222
46490,sessionentry_PVPi3Gx2,,,,t,t,,,10,26590,4703,,
46491,sessionentry_cvXraVdr,,,,t,t,,,11,26590,4704,,
46492,sessionentry_HHfL3wqG,Finished,14,18,t,t,53,0,12,26591,4702,0,01:16:02.035
46493,sessionentry_GLqxmhrd,,,,t,t,,,18,26591,4703,,
46494,sessionentry_DsFIk0jg,Finished,17,12,t,t,53,0,13,26592,4702,0,01:16:14.179
46495,sessionentry_s1BEvtFO,,,,t,t,,,15,26592,4703,,
46496,sessionentry_cRqN1jXL,,,,t,t,,,12,26592,4704,,
46497,sessionentry_RqRJPWdA,Lapped,18,15,t,t,52,0,14,26593,4702,1,01:14:53.386
46498,sessionentry_j51ovuyv,,,,t,t,,,12,26593,4703,,
46499,sessionentry_gVOre38k,,,,t,t,,,15,26593,4704,,
46500,sessionentry_rtbub264,Lapped,15,14,t,t,52,0,15,26594,4702,1,01:14:59.071
46501,sessionentry_xGLTDbMP,,,,t,t,,,11,26594,4703,,
46502,sessionentry_rFK82Pki,,,,t,t,,,14,26594,4704,,
46503,sessionentry_aFoeLKd6,Lapped,13,19,t,t,52,0,16,26595,4702,1,01:15:07.938
46504,sessionentry_hdb8gqjW,,,,t,t,,,19,26595,4703,,
46505,sessionentry_tSUJAhVr,Lapped,11,10,t,t,52,0,17,26596,4702,1,01:15:11.597
46506,sessionentry_6426GeVw,,,,t,t,,,13,26596,4703,,
46507,sessionentry_yv4KLvCI,,,,t,t,,,10,26596,4704,,
46508,sessionentry_kA3ospKm,,,,t,t,,,10,26596,4705,,
46509,sessionentry_n1pXPNtp,Lapped,19,20,t,t,52,0,18,26597,4702,1,01:15:20.782
46510,sessionentry_ouj1vcaT,,,,t,t,,,20,26597,4703,,
46511,sessionentry_A9B21AMz,Lapped,6,17,t,t,52,0,19,26598,4702,1,01:15:24.235
46512,sessionentry_ThAcgN4Q,,,,t,t,,,17,26598,4703,,
46513,sessionentry_4Qral0m5,Retired,20,16,f,t,7,0,20,26599,4702,11,00:10:36.669
46514,sessionentry_h94smmGo,,,,t,t,,,16,26599,4703,,
46515,sessionentry_pWmFciBS,Finished,9,2,t,t,51,25,1,26600,4709,0,01:32:58.007
46516,sessionentry_BR4aOIOY,Finished,,,t,t,,,3,26600,4710,0,
46517,sessionentry_2I2tT83S,Finished,,,t,t,,,8,26600,4711,0,
46518,sessionentry_86gR4C5W,Finished,,,t,t,,,2,26600,4712,0,
46519,sessionentry_S42AVDyT,Finished,10,1,t,t,51,18,2,26601,4709,0,01:33:08.917
46520,sessionentry_S5inVLFN,Finished,,,t,t,,,1,26601,4710,0,
46521,sessionentry_vPa8AQEf,Finished,,,t,t,,,2,26601,4711,0,
46522,sessionentry_6oCVuBxm,Finished,,,t,t,,,1,26601,4712,0,
46523,sessionentry_8oLzxcND,Finished,2,5,t,t,51,15,3,26602,4709,0,01:33:29.335
46524,sessionentry_b9ZulStj,Finished,,,t,t,,,8,26602,4710,0,
46525,sessionentry_l4Q7R7XK,Finished,,,t,t,,,4,26602,4711,0,
46526,sessionentry_x6sLXrmA,Finished,,,t,t,,,5,26602,4712,0,
46527,sessionentry_HRzAWOx8,Finished,1,15,t,t,51,13,4,26603,4709,0,01:33:34.15
46528,sessionentry_qjsgOu1e,Finished,,,t,t,,,16,26603,4710,0,
46529,sessionentry_kOI6lunM,Finished,3,6,t,t,51,10,5,26604,4709,0,01:34:15.105
46530,sessionentry_XCEyB405,Finished,,,t,t,,,5,26604,4710,0,
46531,sessionentry_vXjh59Di,Finished,,,t,t,,,1,26604,4711,0,
46532,sessionentry_P3oiyVy2,Finished,,,t,t,,,6,26604,4712,0,
46533,sessionentry_FlVWTpxx,Finished,8,7,t,t,51,8,6,26605,4709,0,01:34:23.475
46534,sessionentry_fDGuyPLM,Finished,,,t,t,,,14,26605,4710,0,
46535,sessionentry_bHCXSYZy,Finished,,,t,t,,,5,26605,4711,0,
46536,sessionentry_pNfS3XbB,Finished,,,t,t,,,8,26605,4712,0,
46537,sessionentry_CplYSxBN,Finished,5,9,t,t,51,6,7,26606,4709,0,01:34:25.403
46538,sessionentry_OVwfSzcv,Finished,,,t,t,,,2,26606,4710,0,
46539,sessionentry_1bmtQMCs,Finished,,,t,t,,,10,26606,4711,0,
46540,sessionentry_17Q1BxVH,Finished,,,t,t,,,10,26606,4712,0,
46541,sessionentry_UucGbN8M,Finished,12,8,t,t,51,4,8,26607,4709,0,01:34:27.548
46542,sessionentry_BFSgtN36,Finished,,,t,t,,,7,26607,4710,0,
46543,sessionentry_RRyH3cZN,Finished,,,t,t,,,6,26607,4711,0,
46544,sessionentry_sNkNCMgu,Finished,,,t,t,,,9,26607,4712,0,
46545,sessionentry_OItPO4Ws,Finished,11,19,t,t,51,2,9,26608,4709,0,01:34:30.408
46546,sessionentry_ie6xX8VB,Finished,,,t,t,,,4,26608,4710,0,
46547,sessionentry_3WSOxNWx,Finished,,,t,t,,,9,26608,4711,0,
46548,sessionentry_1bCZh5xm,Finished,,,t,t,,,7,26608,4712,0,
46549,sessionentry_zQYrS0Tx,Finished,7,10,t,t,51,1,10,26609,4709,0,01:34:31.134
46550,sessionentry_Br1XCBWX,Finished,,,t,t,,,13,26609,4710,0,
46551,sessionentry_bK4lplOr,Finished,,,t,t,,,11,26609,4711,0,
46552,sessionentry_rpD4vQPJ,Finished,14,12,t,t,51,0,11,26610,4709,0,01:34:31.472
46553,sessionentry_ojSOybsV,Finished,,,t,t,,,6,26610,4710,0,
46554,sessionentry_n2DQVLKl,Finished,,,t,t,,,13,26610,4711,0,
46555,sessionentry_pWoQSXmJ,Finished,15,18,t,t,51,0,12,26611,4709,0,01:34:55.196
46556,sessionentry_Ly5C216F,Disqualified,,,f,t,,,20,26611,4710,20,
46557,sessionentry_yu9kMfRG,Disqualified,,,f,t,,,15,26611,4711,20,
46558,sessionentry_tNRyaxlP,Finished,17,14,t,t,51,0,13,26612,4709,0,01:35:24.914
46559,sessionentry_TcOtqiAx,Finished,,,t,t,,,15,26612,4710,0,
46560,sessionentry_B7ahgJEc,Finished,13,17,t,t,51,0,14,26613,4709,0,01:35:26.848
46561,sessionentry_dSyMGyIK,Finished,,,t,t,,,18,26613,4710,0,
46562,sessionentry_rUTOh9Df,Lapped,19,20,t,t,50,0,15,26614,4709,1,01:33:19.351
46563,sessionentry_Sknbj8ZK,Finished,,,t,t,,,19,26614,4710,0,
46564,sessionentry_MZZh1Yyi,Lapped,18,16,t,t,50,0,16,26615,4709,1,01:33:23.402
46565,sessionentry_8F5mQkBT,Finished,,,t,t,,,17,26615,4710,0,
46566,sessionentry_1Ifep7vT,Retired,6,4,t,t,49,0,17,26616,4709,11,01:28:41.198
46567,sessionentry_XnZHqPfV,Finished,,,t,t,,,9,26616,4710,0,
46568,sessionentry_d1IQ57VA,Finished,,,t,t,,,3,26616,4711,0,
46569,sessionentry_IO2BjqtK,Finished,,,t,t,,,4,26616,4712,0,
46570,sessionentry_ptwubXuP,Retired,4,3,t,t,49,0,18,26617,4709,11,01:28:41.768
46571,sessionentry_dylkBpc3,Finished,,,t,t,,,11,26617,4710,0,
46572,sessionentry_tjlzcpaN,Finished,,,t,t,,,7,26617,4711,0,
46573,sessionentry_3CbERAhD,Finished,,,t,t,,,3,26617,4712,0,
46574,sessionentry_WxcGse2u,Retired,16,13,t,t,45,0,19,26618,4709,11,01:23:21.08
46575,sessionentry_vGN09QVA,Finished,,,t,t,,,12,26618,4710,0,
46576,sessionentry_PeBjcHIK,Finished,,,t,t,,,14,26618,4711,0,
46577,sessionentry_VGh4BOwz,Retired,20,11,f,t,14,0,20,26619,4709,11,00:27:02.651
46578,sessionentry_RU4MyQHa,Finished,,,t,t,,,10,26619,4710,0,
46579,sessionentry_SGr14l40,Finished,,,t,t,,,12,26619,4711,0,
46580,sessionentry_lPx3cwVp,Finished,2,1,t,t,62,25,1,26620,4716,0,01:40:52.571
46581,sessionentry_kF6E4ulC,Finished,,,t,t,,,1,26620,4717,0,
46582,sessionentry_csyFpCe6,Finished,,,t,t,,,5,26620,4718,0,
46583,sessionentry_8fgiw9qA,Finished,,,t,t,,,1,26620,4719,0,
46584,sessionentry_vg7iWhXc,Finished,5,2,t,t,62,18,2,26621,4716,0,01:41:13.516
46585,sessionentry_gY9xcmdE,Finished,,,t,t,,,2,26621,4717,0,
46586,sessionentry_gpekpVPj,Finished,,,t,t,,,2,26621,4718,0,
46587,sessionentry_TBJu4Ra0,Finished,,,t,t,,,2,26621,4719,0,
46588,sessionentry_MEp8dsWv,Finished,4,5,t,t,62,15,3,26622,4716,0,01:41:34.394
46589,sessionentry_uSUy9PHf,Finished,,,t,t,,,3,26622,4717,0,
46590,sessionentry_hHDcxYJA,Finished,,,t,t,,,1,26622,4718,0,
46591,sessionentry_8f2xu6u2,Finished,,,t,t,,,5,26622,4719,0,
46592,sessionentry_ROqOEzvd,Finished,10,4,t,t,62,12,4,26623,4716,0,01:41:53.611
46593,sessionentry_zwCWwAUi,Finished,,,t,t,,,13,26623,4717,0,
46594,sessionentry_QHTmG28i,Finished,,,t,t,,,8,26623,4718,0,
46595,sessionentry_zO36yRp6,Finished,,,t,t,,,4,26623,4719,0,
46596,sessionentry_nrTE9sjh,Finished,3,9,t,t,62,10,5,26624,4716,0,01:41:55.001
46597,sessionentry_NdWvTwc2,Finished,,,t,t,,,12,26624,4717,0,
46598,sessionentry_E3RPlmj3,Finished,,,t,t,,,3,26624,4718,0,
46599,sessionentry_Ag3jIgB1,Finished,12,3,t,t,62,8,6,26625,4716,0,01:42:17.819
46600,sessionentry_sLfonNpF,Finished,,,t,t,,,4,26625,4717,0,
46601,sessionentry_o5Airqzf,Finished,,,t,t,,,4,26625,4718,0,
46602,sessionentry_gsyufnrK,Finished,,,t,t,,,3,26625,4719,0,
46603,sessionentry_umjnDPlq,Finished,7,10,t,t,62,6,7,26626,4716,0,01:42:28.61
46604,sessionentry_mXGyxqan,Finished,,,t,t,,,6,26626,4717,0,
46605,sessionentry_1wqXyAF7,Finished,,,t,t,,,6,26626,4718,0,
46606,sessionentry_kf2sJmDH,Lapped,18,7,t,t,61,4,8,26627,4716,1,01:40:53.444
46607,sessionentry_ZSYu27YT,Finished,,,t,t,,,8,26627,4717,0,
46608,sessionentry_1OlE5Ipj,Finished,,,t,t,,,10,26627,4718,0,
46609,sessionentry_3kZaR2TH,Finished,,,t,t,,,7,26627,4719,0,
46610,sessionentry_ZQH5z8MA,Lapped,15,6,t,t,61,2,9,26628,4716,1,01:40:55.711
46611,sessionentry_R2ILtRyp,Finished,,,t,t,,,11,26628,4717,0,
46612,sessionentry_0vicc6YR,Finished,,,t,t,,,7,26628,4718,0,
46613,sessionentry_v2FDmHpI,Finished,,,t,t,,,6,26628,4719,0,
46614,sessionentry_EzUqXiBP,Lapped,16,13,t,t,61,1,10,26629,4716,1,01:40:57.195
46615,sessionentry_LyUGguhB,Finished,,,t,t,,,5,26629,4717,0,
46616,sessionentry_CaucdAWS,Finished,,,t,t,,,13,26629,4718,0,
46617,sessionentry_xw3LpEfq,Lapped,11,12,t,t,61,0,11,26630,4716,1,01:40:58.855
46618,sessionentry_loETuXhP,Finished,,,t,t,,,9,26630,4717,0,
46619,sessionentry_pJ5YqsCJ,Finished,,,t,t,,,12,26630,4718,0,
46620,sessionentry_FecARnze,Lapped,6,8,t,t,61,0,12,26631,4716,1,01:41:01.363
46621,sessionentry_uxg1nte5,Finished,,,t,t,,,10,26631,4717,0,
46622,sessionentry_67OzdBz8,Finished,,,t,t,,,9,26631,4718,0,
46623,sessionentry_nHizSC05,Finished,,,t,t,,,8,26631,4719,0,
46624,sessionentry_81IT0ECo,Lapped,20,15,t,t,61,0,13,26632,4716,1,01:41:36.576
46625,sessionentry_Q5yhoYrJ,Finished,,,t,t,,,15,26632,4717,0,
46626,sessionentry_NLIeuzH2,Finished,,,t,t,,,15,26632,4718,0,
46627,sessionentry_rjx2HgLJ,Lapped,19,17,t,t,61,0,14,26633,4716,1,01:41:40.142
46628,sessionentry_59ddTe3v,Finished,,,t,t,,,17,26633,4717,0,
46629,sessionentry_n9zJmXXg,Lapped,14,20,t,t,61,0,15,26634,4716,1,01:41:49.791
46630,sessionentry_qQgnQV4Y,Finished,,,t,t,,,20,26634,4717,0,
46631,sessionentry_XInsEU9r,Lapped,17,19,t,t,61,0,16,26635,4716,1,01:41:50.4
46632,sessionentry_3qJAploZ,Finished,,,t,t,,,19,26635,4717,0,
46633,sessionentry_citYKla2,Lapped,9,18,t,t,61,0,17,26636,4716,1,01:41:51.63
46634,sessionentry_EaPcq5rU,Finished,,,t,t,,,18,26636,4717,0,
46635,sessionentry_L8RYf0a3,Lapped,1,16,t,t,61,0,18,26637,4716,1,01:42:22.367
46636,sessionentry_Q1MUMASa,Finished,,,t,t,,,16,26637,4717,0,
46637,sessionentry_4bByFoWf,Retired,13,14,t,t,57,0,19,26638,4716,11,01:36:51.906
46638,sessionentry_LN2kXlwm,Finished,,,t,t,,,14,26638,4717,0,
46639,sessionentry_NjY62Kih,Finished,,,t,t,,,14,26638,4718,0,
46640,sessionentry_hvWpeqcj,Retired,8,11,f,t,15,0,20,26639,4716,11,00:26:00.703
46641,sessionentry_tnV4UFgQ,Finished,,,t,t,,,7,26639,4717,0,
46642,sessionentry_pV106s3z,Finished,,,t,t,,,11,26639,4718,0,
46643,sessionentry_ddUKZWus,Finished,6,4,t,t,56,25,1,26640,4723,0,01:35:09.639
46644,sessionentry_6VTbTsoN,,,,t,t,,,2,26640,4724,,
46645,sessionentry_rtkZGS1i,,,,t,t,,,4,26640,4725,,
46646,sessionentry_xKnMmLLH,,,,t,t,,,4,26640,4726,,
46647,sessionentry_s5XVZ0hh,Finished,4,3,t,t,19,5,4,26640,4731,0,00:31:13.102
46648,sessionentry_d6HnvDIo,Finished,5,3,t,t,56,18,2,26641,4723,0,01:35:18.201
46649,sessionentry_k4lKYjDc,,,,t,t,,,6,26641,4724,,
46650,sessionentry_YSwIT5YQ,,,,t,t,,,2,26641,4725,,
46651,sessionentry_LYrCYp17,,,,t,t,,,3,26641,4726,,
46652,sessionentry_Cm0sCI1g,Finished,2,5,t,t,19,7,2,26641,4731,0,00:31:10.028
46653,sessionentry_XrY2bJDD,Finished,9,2,t,t,56,15,3,26642,4723,0,01:35:29.051
46654,sessionentry_AzCdjp5A,,,,t,t,,,1,26642,4724,,
46655,sessionentry_wTJJI1MW,,,,t,t,,,1,26642,4725,,
46656,sessionentry_nPVDWAAt,,,,t,t,,,2,26642,4726,,
46657,sessionentry_71oal2xS,Finished,1,1,t,t,19,8,1,26642,4731,0,00:31:06.146
46658,sessionentry_46XzIZbC,Finished,4,1,t,t,56,12,4,26643,4723,0,01:35:29.993
46659,sessionentry_WNKg4jo3,,,,t,t,,,10,26643,4724,,
46660,sessionentry_dgkCJzMB,,,,t,t,,,3,26643,4725,,
46661,sessionentry_rsmpLh5E,,,,t,t,,,1,26643,4726,,
46662,sessionentry_KDRxyhEI,Finished,5,4,t,t,19,6,3,26643,4731,0,00:31:12.386
46663,sessionentry_Q8iYEDQc,Finished,7,5,t,t,56,10,5,26644,4723,0,01:35:31.56
46664,sessionentry_7rF04anR,,,,t,t,,,12,26644,4724,,
46665,sessionentry_JT2gIUVw,,,,t,t,,,6,26644,4725,,
46666,sessionentry_iScxNmil,,,,t,t,,,5,26644,4726,,
46667,sessionentry_ZbnGU4z3,Finished,3,16,t,t,19,0,10,26644,4731,0,00:31:43.205
46668,sessionentry_a6f85CyY,Finished,3,20,t,t,56,8,6,26645,4723,0,01:36:05.934
46669,sessionentry_MUYJJD3t,,,,t,t,,,4,26645,4724,,
46670,sessionentry_V3UWDuSZ,,,,t,t,,,7,26645,4725,,
46671,sessionentry_UYpKXBhw,,,,t,t,,,6,26645,4726,,
46672,sessionentry_bMEqOhRb,Finished,6,2,t,t,19,4,5,26645,4731,0,00:31:21.912
46673,sessionentry_BJl5o5C9,Finished,13,9,t,t,56,6,7,26646,4723,0,01:36:08.711
46674,sessionentry_x2MYvt7B,,,,t,t,,,9,26646,4724,,
46675,sessionentry_qOpAuqCm,,,,t,t,,,5,26646,4725,,
46676,sessionentry_b1u2kI9o,Finished,8,11,t,t,19,0,9,26646,4731,0,00:31:36.096
46677,sessionentry_tZIzyWqL,Finished,12,11,t,t,56,4,8,26647,4723,0,01:36:12.596
46678,sessionentry_iHoDIxnB,,,,t,t,,,8,26647,4724,,
46679,sessionentry_IIpsM6Mw,,,,t,t,,,12,26647,4725,,
46680,sessionentry_bTrMccwq,Finished,10,6,t,t,19,1,8,26647,4731,0,00:31:32.734
46681,sessionentry_TeuzPqyZ,Finished,8,19,t,t,56,2,9,26648,4723,0,01:36:20.202
46682,sessionentry_4eCLskSr,,,,t,t,,,3,26648,4724,,
46683,sessionentry_0Xkj9Xoh,Finished,14,15,t,t,19,0,16,26648,4731,0,00:31:50.154
46684,sessionentry_z3DaNe0O,Finished,2,15,t,t,56,1,10,26649,4723,0,01:36:21.618
46685,sessionentry_6tLFcoQv,,,,t,t,,,17,26649,4724,,
46686,sessionentry_t7FfWgFQ,Finished,16,10,t,t,19,0,12,26649,4731,0,00:31:45.606
46687,sessionentry_L2BBr8X6,Finished,10,8,t,t,56,0,11,26650,4723,0,01:36:29.421
46688,sessionentry_bUAVXhil,,,,t,t,,,7,26650,4724,,
46689,sessionentry_ireYkp2O,,,,t,t,,,10,26650,4725,,
46690,sessionentry_Qc2dBrIJ,,,,t,t,,,9,26650,4726,,
46691,sessionentry_18VxmVQo,Finished,9,8,t,t,19,2,7,26650,4731,0,00:31:31.307
46692,sessionentry_kDiJ9h76,Finished,11,6,t,t,56,0,12,26651,4723,0,01:36:40.197
46693,sessionentry_kaAOKgRG,,,,t,t,,,5,26651,4724,,
46694,sessionentry_IzULqGAF,,,,t,t,,,8,26651,4725,,
46695,sessionentry_xWmnx2NM,,,,t,t,,,7,26651,4726,,
46696,sessionentry_eV9h2Tms,Finished,17,12,t,t,19,0,14,26651,4731,0,00:31:48.141
46697,sessionentry_0WnkPuxc,Lapped,17,7,t,t,55,0,13,26652,4723,1,01:35:11.365
46698,sessionentry_Ce7SWu7b,,,,t,t,,,13,26652,4724,,
46699,sessionentry_BZdR1Zke,,,,t,t,,,9,26652,4725,,
46700,sessionentry_3fWv5qVJ,,,,t,t,,,8,26652,4726,,
46701,sessionentry_wu1vUHEt,Finished,15,14,t,t,19,0,18,26652,4731,0,00:31:52.953
46702,sessionentry_VbK9xe6p,Lapped,15,10,t,t,55,0,14,26653,4723,1,01:35:17.851
46703,sessionentry_F7rw1Ygm,,,,t,t,,,11,26653,4724,,
